candidate_after_compatibility,canonical_similarity,case_id,compatibility_reason,cosine_similarity,final_prediction,generated_id,generated_label,generated_normalized,generated_representation,operation_compatible,operation_similarity,operation_threshold,operation_threshold_pass,pair_id,reference_id,reference_label,reference_normalized,reference_representation,selection_stage,semantic_candidate,semantic_similarity,topology_evidence,unresolved_ambiguity,unresolved_candidate_pairs,unresolved_component_id,unresolved_generated_nodes,unresolved_reason,unresolved_reference_nodes
False,0.2439844310283661,1-1,no_declared_conflict_unclassified_operation,0.2439844310283661,False,n8,back order unavailable parts,back order unavailable parts,"{""canonical_label"": ""back order unavailable parts"", ""canonical_operation"": ""back"", ""derivation_candidates"": [], ""derivation_source"": ""wordnet_verb_fallback:verb_lemma"", ""object_phrase"": ""order unavailable parts"", ""operation_resolved"": true, ""original_normalized_label"": ""back order unavailable parts"", ""original_root"": ""back"", ""root_lemma"": ""back"", ""root_pos"": ""VERB""}",True,0.3100316524505615,,,1-1:2120553041:n8,2120553041,select unchecked part,select unchecked part,"{""canonical_label"": ""select unchecked part"", ""canonical_operation"": ""select"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""unchecked part"", ""operation_resolved"": true, ""original_normalized_label"": ""select unchecked part"", ""original_root"": ""select"", ""root_lemma"": ""select"", ""root_pos"": ""VERB""}",,False,0.2439844310283661,,False,[],,[],,[]
False,0.086918905377388,1-1,no_declared_conflict_unclassified_operation,0.086918905377388,False,n9,reject order,reject order,"{""canonical_label"": ""reject order"", ""canonical_operation"": ""reject"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""order"", ""operation_resolved"": true, ""original_normalized_label"": ""reject order"", ""original_root"": ""reject"", ""root_lemma"": ""reject"", ""root_pos"": ""VERB""}",True,0.32259368896484375,,,1-1:2120553041:n9,2120553041,select unchecked part,select unchecked part,"{""canonical_label"": ""select unchecked part"", ""canonical_operation"": ""select"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""unchecked part"", ""operation_resolved"": true, ""original_normalized_label"": ""select unchecked part"", ""original_root"": ""select"", ""root_lemma"": ""select"", ""root_pos"": ""VERB""}",,False,0.086918905377388,,False,[],,[],,[]
False,0.23636069893836975,1-1,no_declared_conflict_unclassified_operation,0.22052335739135742,False,n1,create process instance,create process instance,"{""canonical_label"": ""create process instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""process instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create process instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.3642541766166687,,,1-1:2120553043:n1,2120553043,prepare for assembling,prepare for assembling,"{""canonical_label"": ""prepare assembling"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""assembling"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare for assembling"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",,False,0.23636069893836975,,False,[],,[],,[]
False,0.2385351061820984,1-1,no_declared_conflict_unclassified_operation,0.2309652864933014,False,n5,inform storehouse and engineering department,inform storehouse and engineering department,"{""canonical_label"": ""inform storehouse and engineering department"", ""canonical_operation"": ""inform"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""storehouse and engineering department"", ""operation_resolved"": true, ""original_normalized_label"": ""inform storehouse and engineering department"", ""original_root"": ""inform"", ""root_lemma"": ""inform"", ""root_pos"": ""VERB""}",True,0.35996347665786743,,,1-1:2120553043:n5,2120553043,prepare for assembling,prepare for assembling,"{""canonical_label"": ""prepare assembling"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""assembling"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare for assembling"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",,False,0.2385351061820984,,False,[],,[],,[]
False,0.25252214074134827,1-1,no_declared_conflict_unclassified_operation,0.20730601251125336,False,n7,reserve in house parts,reserve in house parts,"{""canonical_label"": ""reserve house parts"", ""canonical_operation"": ""reserve"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""house parts"", ""operation_resolved"": true, ""original_normalized_label"": ""reserve in house parts"", ""original_root"": ""reserve"", ""root_lemma"": ""reserve"", ""root_pos"": ""VERB""}",True,0.2885337471961975,,,1-1:2120553043:n7,2120553043,prepare for assembling,prepare for assembling,"{""canonical_label"": ""prepare assembling"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""assembling"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare for assembling"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",,False,0.25252214074134827,,False,[],,[],,[]
False,0.22781382501125336,1-1,no_declared_conflict_unclassified_operation,0.2267727553844452,False,n8,back order unavailable parts,back order unavailable parts,"{""canonical_label"": ""back order unavailable parts"", ""canonical_operation"": ""back"", ""derivation_candidates"": [], ""derivation_source"": ""wordnet_verb_fallback:verb_lemma"", ""object_phrase"": ""order unavailable parts"", ""operation_resolved"": true, ""original_normalized_label"": ""back order unavailable parts"", ""original_root"": ""back"", ""root_lemma"": ""back"", ""root_pos"": ""VERB""}",True,0.2110499143600464,,,1-1:2120553043:n8,2120553043,prepare for assembling,prepare for assembling,"{""canonical_label"": ""prepare assembling"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""assembling"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare for assembling"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",,False,0.22781382501125336,,False,[],,[],,[]
False,0.10415249317884445,1-1,no_declared_conflict_unclassified_operation,0.06126370280981064,False,n9,reject order,reject order,"{""canonical_label"": ""reject order"", ""canonical_operation"": ""reject"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""order"", ""operation_resolved"": true, ""original_normalized_label"": ""reject order"", ""original_root"": ""reject"", ""root_lemma"": ""reject"", ""root_pos"": ""VERB""}",True,0.30630233883857727,,,1-1:2120553043:n9,2120553043,prepare for assembling,prepare for assembling,"{""canonical_label"": ""prepare assembling"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""assembling"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare for assembling"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",,False,0.10415249317884445,,False,[],,[],,[]
False,0.037143100053071976,1-1,no_declared_conflict_unclassified_operation,0.037143100053071976,False,n1,create process instance,create process instance,"{""canonical_label"": ""create process instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""process instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create process instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.4276699423789978,,,1-1:2120553051:n1,2120553051,assemble bicycle,assemble bicycle,"{""canonical_label"": ""assemble bicycle"", ""canonical_operation"": ""assemble"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""bicycle"", ""operation_resolved"": true, ""original_normalized_label"": ""assemble bicycle"", ""original_root"": ""assemble"", ""root_lemma"": ""assemble"", ""root_pos"": ""VERB""}",,False,0.037143100053071976,,False,[],,[],,[]
False,0.11290951073169708,1-1,no_declared_conflict_unclassified_operation,0.11290951073169708,False,n5,inform storehouse and engineering department,inform storehouse and engineering department,"{""canonical_label"": ""inform storehouse and engineering department"", ""canonical_operation"": ""inform"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""storehouse and engineering department"", ""operation_resolved"": true, ""original_normalized_label"": ""inform storehouse and engineering department"", ""original_root"": ""inform"", ""root_lemma"": ""inform"", ""root_pos"": ""VERB""}",True,0.2312454879283905,,,1-1:2120553051:n5,2120553051,assemble bicycle,assemble bicycle,"{""canonical_label"": ""assemble bicycle"", ""canonical_operation"": ""assemble"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""bicycle"", ""operation_resolved"": true, ""original_normalized_label"": ""assemble bicycle"", ""original_root"": ""assemble"", ""root_lemma"": ""assemble"", ""root_pos"": ""VERB""}",,False,0.11290951073169708,,False,[],,[],,[]
False,0.14943480491638184,1-1,no_declared_conflict_unclassified_operation,0.09612333029508591,False,n7,reserve in house parts,reserve in house parts,"{""canonical_label"": ""reserve house parts"", ""canonical_operation"": ""reserve"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""house parts"", ""operation_resolved"": true, ""original_normalized_label"": ""reserve in house parts"", ""original_root"": ""reserve"", ""root_lemma"": ""reserve"", ""root_pos"": ""VERB""}",True,0.21148797869682312,,,1-1:2120553051:n7,2120553051,assemble bicycle,assemble bicycle,"{""canonical_label"": ""assemble bicycle"", ""canonical_operation"": ""assemble"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""bicycle"", ""operation_resolved"": true, ""original_normalized_label"": ""assemble bicycle"", ""original_root"": ""assemble"", ""root_lemma"": ""assemble"", ""root_pos"": ""VERB""}",,False,0.14943480491638184,,False,[],,[],,[]
False,0.21129967272281647,1-1,no_declared_conflict_unclassified_operation,0.21129967272281647,False,n8,back order unavailable parts,back order unavailable parts,"{""canonical_label"": ""back order unavailable parts"", ""canonical_operation"": ""back"", ""derivation_candidates"": [], ""derivation_source"": ""wordnet_verb_fallback:verb_lemma"", ""object_phrase"": ""order unavailable parts"", ""operation_resolved"": true, ""original_normalized_label"": ""back order unavailable parts"", ""original_root"": ""back"", ""root_lemma"": ""back"", ""root_pos"": ""VERB""}",True,0.20554348826408386,,,1-1:2120553051:n8,2120553051,assemble bicycle,assemble bicycle,"{""canonical_label"": ""assemble bicycle"", ""canonical_operation"": ""assemble"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""bicycle"", ""operation_resolved"": true, ""original_normalized_label"": ""assemble bicycle"", ""original_root"": ""assemble"", ""root_lemma"": ""assemble"", ""root_pos"": ""VERB""}",,False,0.21129967272281647,,False,[],,[],,[]
False,0.0742853432893753,1-1,no_declared_conflict_unclassified_operation,0.0742853432893753,False,n9,reject order,reject order,"{""canonical_label"": ""reject order"", ""canonical_operation"": ""reject"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""order"", ""operation_resolved"": true, ""original_normalized_label"": ""reject order"", ""original_root"": ""reject"", ""root_lemma"": ""reject"", ""root_pos"": ""VERB""}",True,0.15625518560409546,,,1-1:2120553051:n9,2120553051,assemble bicycle,assemble bicycle,"{""canonical_label"": ""assemble bicycle"", ""canonical_operation"": ""assemble"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""bicycle"", ""operation_resolved"": true, ""original_normalized_label"": ""assemble bicycle"", ""original_root"": ""assemble"", ""root_lemma"": ""assemble"", ""root_pos"": ""VERB""}",,False,0.0742853432893753,,False,[],,[],,[]
False,-0.011464595794677734,1-1,no_declared_conflict_unclassified_operation,-0.0011138617992401123,False,n1,create process instance,create process instance,"{""canonical_label"": ""create process instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""process instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create process instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.28203532099723816,,,1-1:2120553063:n1,2120553063,ship bicycle to customer,ship bicycle to customer,"{""canonical_label"": ""ship bicycle customer"", ""canonical_operation"": ""ship"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""bicycle customer"", ""operation_resolved"": true, ""original_normalized_label"": ""ship bicycle to customer"", ""original_root"": ""ship"", ""root_lemma"": ""ship"", ""root_pos"": ""VERB""}",,False,-0.0011138617992401123,,False,[],,[],,[]
